etiquetas,Area,Eccentricity,Solidity,Extent,Perimeter,MajorAxisLength,MinorAxisLength,Circularity,Elongation,roundnessCH,convexity,circleVariance,ellipVariance,Mean_Green,Mean_Red,Mean_Blue,Std_Green,Std_Red,Std_Blue,Skewness_G,Skewness_R,Skewness_B,Kurtosis_G,Kurtosis_R,Kurtosis_B,Entropy_G,Entropy_R,Entropy_B
Esferocito,33213,0.482961884008384,0.981558648816384,0.79099287908738,659.11,220.684136300523,193.240160674771,0.9607318042762,0.124358624438594,0.962857620104115,0.998895480268847,0.065854279809054,0.0983513795991731,38063.364586156,46336.9798572848,43004.6721464487,2801.48608607003,2227.98304720101,2691.36123700469,1.07530202017671,0.590725479357185,0.598976708599312,3.64790231269468,3.63766357958868,2.73050543077463,5.25347855256059,5.11334083870887,5.33185222580928
Esferocito,33895,0.235901243331012,0.988480606590843,0.757768835233624,657.377,210.930649653627,204.97756105506,0.985635851280857,0.0282229662135028,0.991391438423414,0.997092992301222,0.0241305773374461,0.048110684675115,37861.5625903526,44341.8835816492,41983.6280277327,3559.98901812059,3484.93911806985,2879.55982248885,-0.897378345936746,-1.96746125019351,0.761474521157041,8.98921722276302,13.1046466226342,3.23861088328261,5.55552569644041,5.53816975710289,5.42381757629978
Esferocito,32155,0.298487510650411,0.98892818699062,0.784727645450996,638.733,207.215332584839,197.769119185178,0.990420609671264,0.0455864596592729,0.997538798640211,0.996425736575377,0.0232078130561629,0.0456453412790718,39262.6649665682,42073.0178199347,42508.5347846369,2243.78352595384,2418.10221019726,2704.28131161004,0.714247020520278,0.199915828365017,0.648557059544272,3.130362761441,3.08649403006266,2.94502617947555,5.07517675935441,5.27177470733473,5.34747863299702
Esferocito,31928,0.545492915371413,0.98409567254346,0.774913839134023,641.248,220.580043217077,184.871538464519,0.975729715808358,0.161884566852754,0.979618364287601,0.99801324916413,0.0707431947522352,0.065996036537929,36440.8213480331,41712.3172137309,38336.6178902531,3161.5408441838,3340.2629026121,3151.22187066764,1.13601633856789,0.996380470707897,0.926333584013928,3.96890492357633,4.00435141605911,3.50369903329874,5.4347927172317,5.598001882349,5.50234537660718
Esferocito,33687,0.315956729993744,0.994743835818692,0.794748389836507,651.824,212.899743821909,201.993656465178,0.996349039559695,0.0512263996233555,0.994127185982489,1.00111686590245,0.0320525119481862,0.0883180066203257,36833.1997506456,41388.7118473001,41944.6756315493,2985.77476629134,3269.34199138568,2784.548980783,0.986667304810723,1.01443687581327,0.693117680076682,3.90094075034879,4.26722662514257,3.29940333055895,5.43061102643279,5.57930318937912,5.40470573345186
Esferocito,33602,0.316574495688329,0.992878881895813,0.799876217001119,650.932,212.487159462009,201.558445736015,0.996560678884349,0.0514323489177591,0.996383109506925,1.00008910300922,0.0250002712680506,0.0463509755589457,34164.5006844831,36686.1401107077,39607.6500208321,4337.52985345584,4062.1653303365,4510.43100355933,0.739040333163082,0.390355872289725,0.667372870199577,3.10528855714586,4.0448316098618,2.55627984398925,6.00028961092277,5.97704192616602,5.99986747540279
Esferocito,42234,0.383517540367248,0.995544869528322,0.799114491684169,727.662,241.420502814193,222.959944235086,1.00233452122971,0.0764664076328049,1.00033192680353,1.00100046450138,0.0323800978624443,0.0752011655040329,38039.4351470379,43930.9875455794,39505.5005919401,2000.58860316037,2415.00884506064,2052.18103085793,1.32315711371901,0.770792224081861,1.24489589894654,5.69462902859184,3.79642052600527,5.83693370150216,4.82112239474186,5.19459282265695,4.89600797676434
Esferocito,39904,0.502119146417819,0.994665736078568,0.799358974358974,711.898,242.77961350132,209.955433963846,0.98944293118785,0.135201547873355,0.987422385974109,1.00102261840882,0.0601078117646044,0.0380242261449596,35736.0184442662,43884.5649558941,40721.224137931,3570.03530085913,2594.58265314773,3608.4022281316,0.937904348467227,0.56075196380743,0.627012870468084,3.21536753189314,3.47797386817617,2.55022869514706,5.6159808322322,5.33714405457673,5.70757886330106
Esferocito,36500,0.292204866641883,0.994929946028458,0.775193798449612,675.776,220.489331042955,210.866239020867,1.00437802182958,0.0436442524296726,1.00221752085093,1.00107728004546,0.0187483701441932,0.0806991140962083,40348.3971506849,40896.517260274,44652.6036164384,1617.3441662949,1416.85753299524,1825.31365341522,0.983297628969268,0.00508402538494435,0.598083565419677,4.09628592886196,3.30853093836211,3.1698857166228,4.57101327552297,4.50433949523279,4.80856124249646
Esferocito,28526,0.489163033699006,0.994353039598438,0.774573693928533,598.978,204.119999626417,178.031905791116,0.999146103707438,0.127807632192081,0.996721792891937,1.00121540357075,0.0496861478972389,0.0572585083078479,40829.3980228563,47776.3690668162,43630.6510551777,2079.78536389082,2141.4224957145,2454.83189900985,0.944966505440431,0.491595296334508,0.967512129288722,3.96674809843644,3.19686388837089,3.86591935703459,4.94173661485618,5.06903237684144,5.16149802749363
Esferocito,36025,0.291432058646445,0.990568631764188,0.776233570351217,674.842,219.237138992028,209.720390212653,0.994053241422528,0.0434084700390166,0.993540829950104,1.000257838131,0.0293795689357636,0.0388730496332979,37568.2540458015,40291.2199861207,41391.2378625954,3212.04693382259,3171.01882082481,3521.35351226924,0.516331780199762,-0.00955502293458584,0.552895192991405,2.51234404305215,2.33037727511601,2.46654027241396,5.56948857039213,5.62866039650149,5.69335860028116
Esferocito,31845,0.340595645293895,0.994162087912088,0.796443577430972,631.406,207.719866474215,195.300269401037,1.00376883650265,0.0597901264043037,1.00145817790554,1.00115298239168,0.024763886029351,0.0359430822036274,38007.3958235202,43820.9984612969,41764.4611084943,2573.33859830059,2447.52997302937,3008.2764592501,1.57369199759817,0.572194102188122,1.11446950305072,5.95620964052527,6.34846563107469,3.74864962298476,5.02830455959335,5.16510416565787,5.3375429780817
Esferocito,39686,0.222386357667941,0.989256424957001,0.780636531728235,713.512,227.831249027918,222.12603981925,0.979590644832333,0.0250413814303775,0.989199772968269,0.995131126035722,0.0215856493328409,0.058880637633706,36138.4552739001,41043.6946026307,39935.4448420098,3763.31895065475,3792.07898823416,3700.41079762498,0.517704367333593,-0.112423228914637,0.641462069036541,3.08033349842444,3.93955215976722,2.69240564380771,5.82417334770252,5.88190376215608,5.7673075477982
Esferocito,34107,0.311039099179193,0.991972777244569,0.777137258476121,657.16,213.955648306861,203.342831179369,0.99245572964256,0.0496028836418977,0.994506760607664,0.998968287783797,0.0272050332119841,0.039434176382341,41442.9052100742,41300.7591403524,45561.8016243,1752.43935072265,1569.07691841313,2030.73559793503,0.848992971223432,0.111768832774405,0.601252944365396,3.58330054347834,3.43326067562447,2.91379745778185,4.69720681598856,4.65050675652205,4.9421836984157
Esferocito,26454,0.538087635982864,0.994436508533193,0.760828300258844,578.122,200.029118585733,168.602323526136,0.994631525469229,0.157111101032661,0.992131270074113,1.00125924977773,0.0611755654682929,0.0466164531534306,40327.677629092,44765.6653814168,43579.5418462236,2194.69905610772,2445.5331460183,2432.84313932596,0.69879350935367,0.418131494832988,0.682024359483445,3.98072058414994,3.41005083521258,3.53965876844503,5.06643510771561,5.26866444190997,5.21780706047153
